lyrics,title,url,artist,provider,match
"<pre id=""lyric-body-text"" class=""lyric-body"" dir=""ltr"" data-lang=""en"">He's a real Nowhere Man,
Sitting in his nowhere land,
Making all his nowhere plans
For nobody.

Doesn't have a point of view,
Knows not where he's going to,
Isn't he a bit like you and me?
Nowhere Man, please listen,
You don't know what you're missing,
Nowhere Man, the world is at your command.

He's as blind as he can be,
Just sees what he wants to see,
Nowhere Man can you see me at all?
Doesn't have a point of view,
Knows not where he's going to,
Isn't he a bit like you and me?
Nowhere Man, don't worry,
Take your time, don't hurry,
Leave it all till somebody else
Lend you a hand.

He's a real Nowhere Man,
Sitting in his nowhere land,
Making all his nowhere plans
For nobody.</pre>",Nowhere Man [Mono Version],http://www.lyrics.net/lyric/17547801,The Beatles,lyricsnet,
"<pre id=""lyric-body-text"" class=""lyric-body"" dir=""ltr"" data-lang=""en"">Paperback writer
Dear Sir or Madam, will you read my book?
It took me years to write, will you take a look?
Based on a novel by a man named Lear
And I need a job, so I want to be a paperback writer,
Paperback writer.

It's the dirty story of a dirty man
And his clinging wife doesn't understand.
His son is working for the Daily Mail,
It's a steady job but he wants to be a paperback writer,
Paperback writer.

Paperback writer
It's a thousand pages, give or take a few,
I'll be writing more in a week or two.
I can make it longer if you like the style,
I can change it round and I want to be a paperback writer,
Paperback writer.

If you really like it you can have the rights,
It could make a million for you overnight.
If you must return it, you can send it here
But I need a break and I want to be a paperback writer,
Paperback writer.

Paperback writer
Paperback writer, paperback writer
Paperback writer, paperback writer</pre>",Paperback Writer [Mono Version],http://www.lyrics.net/lyric/17547914,The Beatles,lyricsnet,
"<pre id=""lyric-body-text"" class=""lyric-body"" dir=""ltr"" data-lang=""en"">Desmond has a barrow in the market place
Molly is the singer in a band
Desmond says to Molly-girl I like your face
And Molly says this as she takes him by the hand. 

Ob-la-di ob-la-da life goes on bra
La-la how the life goes on
Ob-la-di ob-la-da life goes on bra
La-la how the life goes on.

Desmond takes a trolley to the jeweller's store
Buys a twenty carat golden ring
Takes it back to Molly waiting at the door
And as he gives it to her she begins to sing.

Ob-la-di ob-la-da life goes on bra
La-la how the life goes on
Ob-la-di ob-la-da life goes on bra
La-la how the life goes on.

In a couple of years they have built
A home sweet home
With a couple of kids running in the yard 
Of Desmond and Molly Jones.

Ob-la-di ob-la-da life goes on bra
La-la how the life goes on
Ob-la-di ob-la-da life goes on bra
La-la how the life goes on.

Happy ever after in the market place
Molly lets the children lend a hand
Desmond stays at home and does his pretty face
And in the evening she's a singer with the band.

Ob-la-di ob-la-da life goes on bra
La-la how the life goes on
Ob-la-di ob-la-da life goes on bra
La-la how the life goes on.

And if you want some fun-take 
Ob-la-di ob-la-da.</pre>","Ob-La-Di, Ob-La-Da [Mono Version]",http://www.lyrics.net/lyric/17547867,The Beatles,lyricsnet,
"<pre id=""lyric-body-text"" class=""lyric-body"" dir=""ltr"" data-lang=""en"">Born a poor young country boy, Mother Nature's son
All day long I'm sitting singing songs for everyone.

Sit beside a mountain stream, see her waters rise
Listen to the pretty sound of music as she flies.

Find me in my field of grass, Mother Nature's son
Swaying daises sing a lazy song beneath the sun.

Mother Nature's son.</pre>",Mother Nature's Son [Mono Version],http://www.lyrics.net/lyric/17547883,The Beatles,lyricsnet,
"<pre id=""lyric-body-text"" class=""lyric-body"" dir=""ltr"" data-lang=""en"">You know you made me cry,
I see no use in wond'ring why,
I cried for you.

And now, you've changed your mind,
I see no reason to change mine,
I cried, it's through, oh.

Oh, you're giving me the same old line,
I'm wond'ring why,
You hurt me then, you're back again,
No, no, not a second time.</pre>",Not a Second Time [Mono Version],http://www.lyrics.net/lyric/17547741,The Beatles,lyricsnet,
"<pre id=""lyric-body-text"" class=""lyric-body"" dir=""ltr"" data-lang=""en"">I once had a girl, or should I say, she once had me.
She showed me her room, isn't it good, Norwegian wood?

She asked me to stay and she told me to sit anywhere,
So I looked around and I noticed there wasn't a chair.

I sat on a rug, biding my time, drinking her wine.
We talked until two and then she said, ""It's time for bed"".

She told me she worked in the morning and started to laugh.
I told her I didn't and crawled off to sleep in the bath.

And when I awoke I was alone, this bird had flown.
So I lit a fire, isn't it good, Norwegian wood?</pre>",Norwegian Wood (This Bird Has Flown) [Original 1965 Stereo Mix] [Versio,http://www.lyrics.net/lyric/17547813,The Beatles,lyricsnet,
"<pre id=""lyric-body-text"" class=""lyric-body"" dir=""ltr"" data-lang=""en"">This happened once before
When I came to your door
No reply
They said it wasn't you
But I saw you peep through your window
I saw the light, I saw the light
I know that you saw me
'Cause I looked up to see your face

I tried to telephone
They said you were not home
That's a lie
'Cause I know where you've been
I saw you walk in your door
I nearly died, I nearly died
'Cause you walked hand in hand
With another man in my place

If I were you I'd realize that I
Love you more than any other guy
And I'll forgive the lies that I
Heard before when you gave me no reply

I've tried to telephone
They said you were not home
That's a lie
'Cause I know where you've been
I saw you walk in your door
I nearly died, I nearly died
'Cause you walked hand in hand
With another man in my place

No reply, no reply</pre>",No Reply [Mono Version],http://www.lyrics.net/lyric/17547756,The Beatles,lyricsnet,
"<pre id=""lyric-body-text"" class=""lyric-body"" dir=""ltr"" data-lang=""en"">Michelle, ma belle
These are words that go together well
My Michelle

Michelle, ma belle
Sont des mots qui vont tres bien ensemble
Tres bien ensemble

I love you, I love you, I love you
That's all I want to say
Until I find a way
I will say the only words I know that you'll understand

Michelle, ma belle
Sont des mots qui vont tres bien ensemble
Tres bien ensemble

I need to, I need to, I need to
I need to make you see
Oh, what you mean to me
Until I do I'm hoping you will know what I mean
I love you

I want you, I want you, I want you
I think you know by now
I'll get to you somehow
Until I do I'm telling you so you'll understand

Michelle, ma belle
Sont des mots qui vont tres bien ensemble
Tres bien ensemble
And I will say the only words I know that you'll understand
My Michelle</pre>",Michelle [Original 1965 Stereo Mix] [Version],http://www.lyrics.net/lyric/17547818,The Beatles,lyricsnet,
"<pre id=""lyric-body-text"" class=""lyric-body"" dir=""ltr"" data-lang=""en"">Martha my dear though I spend my days in conversation
Please
Remember me Martha my love
Don't forget me Martha my dear

Hold your head up you silly girl look what you've done
When you find yourself in the thick of it
Help yourself to a bit of what is all around you
Silly girl.

Take a good look around you
Take a good look you're bound to see
That you and me were meant to be for each other
Silly girl.

Hold your hand out you silly girl see what you've done
When you find yourself in the thick of it
Help yourself to a bit of what is all around you
Silly girl.

Martha my dear you have always been my inspiration
Please
Be good to me Martha my love
Don't forget me Martha my dear.</pre>",Martha My Dear [Mono Version],http://www.lyrics.net/lyric/17547872,The Beatles,lyricsnet,
"<pre id=""lyric-body-text"" class=""lyric-body"" dir=""ltr"" data-lang=""en"">Picture yourself in a boat on a river,
With tangerine trees and marmalade skies
Somebody calls you, you answer quite slowly,
A girl with kaleidoscope eyes.
Cellophane flowers of yellow and green,
Towering over your head.
Look for the girl with the sun in her eyes,
And she's gone.
Lucy in the sky with diamonds.
Follow her down to a bridge by a fountain
Where rocking horse people eat marshmallow pies,
Everyone smiles as you drift past the flowers,
That grow so incredibly high.
Newspaper taxis appear on the shore,
Waiting to take you away.
Climb in the back with your head in the clouds,
And you're gone.
Lucy in the sky with diamonds,
Picture yourself on a train in a station,
With plasticine porters with looking glass ties,
Suddenly someone is there at the turnstile,
The girl with the kaleidoscope eyes.</pre>",Lucy in the Sky with Diamonds [Mono Version],http://www.lyrics.net/lyric/17547842,The Beatles,lyricsnet,
"<pre id=""lyric-body-text"" class=""lyric-body"" dir=""ltr"" data-lang=""en"">Michelle, ma belle.
These are words that go together well,
My Michelle.

[Chorus]
Michelle, ma belle.
Sont les mots qui vont tres bien ensemble,
Tres bien ensemble.

I love you, I love you, I love you.
That's all I want to say.
Until I find a way
I will say the only words I know that
You'll understand. 

[Chorus]

I need to, I need to, I need to
I need to make you see,
Oh, what you mean to me.
Until I do I'm hoping you will
Know what I mean.

I love you.
I want you, I want you, I want you.
I think you know by now
I'll get to you somehow.
Until I do I'm telling you so
You'll understand. 

[Chorus]

I will say the only words I know that
You'll understand, my Michelle.</pre>",Michelle [Mono Version],http://www.lyrics.net/lyric/17547804,The Beatles,lyricsnet,
